Trajectories
120
,,Wand:Proximal,,,Wand:Middle,,,Wand:Distal,,,Wand:Tip,,,PastaBox:Top,,,PastaBox:Middle,,,PastaBox:Bottom,,,PastaBox:Side,,,HandRB:Hand1,,,HandRB:Hand2,,,HandRB:Hand3,,,HandRB:Hand4,,,Dikablis:Head1,,,Dikablis:Head2,,,Dikablis:Head3,,,Dikablis:Head4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-164.089,488.097,1119.74,-145.226,396.322,1104.72,-127.948,303.031,1091.39,-122.846,271.643,1086.9,,,,,,,,,,,,,-550.064,213.068,813.718,-518.969,260.989,829.779,-540.439,216.824,776.559,-508.462,266.082,792.065,-508.182,376.515,1641.35,-609.06,338.199,1615.92,-503.77,496.356,1653.63,-598.661,545.632,1633.14
2,0,-161.826,484.142,1117.04,-143.095,392.47,1101.24,-125.672,299.448,1086.39,-119.877,268.78,1080.06,,,,,,,,,,,,,-550.38,213.289,813.445,-519.378,261.342,829.581,-540.098,218.455,776.03,-508.944,266.481,791.885,-508.148,376.407,1641.35,-609.088,338.156,1615.84,-503.704,496.271,1653.65,-598.576,545.559,1633.14
3,0,-159.706,480.074,1114.27,-141.462,388.649,1097.69,-124.311,295.698,1081.4,-118.758,265.542,1074.57,,,,,,,,,,,,,-550.736,213.588,813.271,-519.497,262.004,829.962,-540.534,218.485,776.075,-509.315,266.844,791.808,-508.119,376.308,1641.34,-609.031,338.081,1615.91,-503.629,496.178,1653.65,-598.5,545.489,1633.13
4,0,-157.894,476.075,1111.46,-140.006,384.764,1093.3,-123.224,292.038,1076.1,-117.83,261.23,1068.91,,,,,,,,,,,,,-551.068,213.721,813.296,-519.82,262.268,829.914,-540.75,219.409,776.048,-509.616,267.114,791.817,-508.07,376.218,1641.34,-608.566,337.946,1616.02,-503.562,496.094,1653.64,-598.426,545.412,1633.13
5,0,-156.141,472.129,1108.61,-139.028,380.597,1089.53,-122.561,288.431,1070.63,-117.269,257.713,1062.99,,,,,,,,,,,,,-551.306,213.84,813.257,-520.128,262.559,829.798,-540.938,219.749,775.945,-509.933,267.355,791.76,-508.029,376.126,1641.32,-608.251,337.863,1615.97,-503.492,496.014,1653.63,-598.352,545.335,1633.12
6,0,-154.588,468.177,1105.81,-138.375,376.641,1085.69,-122.243,285,1065.05,-117.241,254.335,1056.91,,,,,,,,,,,,,-551.768,213.455,813.834,-520.276,263.552,829.448,-541.133,219.936,775.839,-510.212,267.531,791.677,-508.01,376.062,1641.29,-608.215,337.821,1615.92,-503.438,495.928,1653.61,-598.288,545.257,1633.1
7,0,-153.119,464.185,1103.01,-137.545,372.959,1081.39,-122.284,281.56,1059.42,-117.552,250.902,1050.88,,,,,,,,,,,,,-552.291,213.564,814.07,-520.593,263.611,829.376,-541.355,220.024,775.771,-510.398,268.136,791.326,-507.963,375.993,1641.26,-608.19,337.746,1615.93,-503.366,495.842,1653.58,-598.221,545.187,1633.06
8,0,-151.75,460.342,1100.22,-137.082,369.202,1077.29,-122.702,278.128,1053.85,-118.136,247.764,1044.83,,,,,,,,,,,,,-552.504,214.17,813.458,-520.847,263.558,829.375,-541.579,220.135,775.627,-510.631,268.114,791.262,-507.935,375.929,1641.24,-608.797,337.738,1615.8,-503.316,495.759,1653.57,-598.159,545.092,1633.08
9,0,-150.427,456.473,1097.55,-136.771,365.636,1073.31,-123.376,274.79,1048.5,-119.262,244.269,1039.13,,,,,,,,,,,,,-552.874,214.199,813.45,-521.096,263.422,829.353,-541.87,220.136,775.513,-510.818,267.986,791.23,-507.907,375.862,1641.21,-608.098,337.6,1615.84,-503.259,495.684,1653.55,-598.072,544.937,1633.19
10,0,-149.208,452.699,1095.04,-136.631,362.086,1069.47,-124.333,271.442,1043.5,-120.613,241.012,1033.71,,,,,,,,,,,,,-553.202,214.077,813.432,-521.321,263.275,829.264,-542.134,220.154,775.381,-511.003,267.859,791.163,-507.854,375.796,1641.18,-608.071,337.568,1615.83,-503.189,495.604,1653.53,-598.086,544.876,1633.23
11,0,-148.015,449.097,1092.67,-136.534,358.642,1066.01,-125.443,268.15,1038.86,-121.953,238.115,1028.24,,,,,,,,,,,,,-553.466,213.933,813.43,-521.515,263.189,829.183,-542.408,220.062,775.309,-511.194,267.72,791.112,-507.81,375.731,1641.18,-608.046,337.473,1615.82,-503.12,495.522,1653.52,-598.016,544.798,1633.23
12,0,-146.811,445.466,1090.48,-136.505,355.191,1062.85,-126.637,264.47,1034.93,-123.414,235.029,1023.77,,,,,,,,,,,,,-553.725,213.821,813.448,-521.694,263.119,829.142,-542.62,219.98,775.257,-511.406,267.558,791.04,-507.789,375.671,1641.14,-607.997,337.415,1615.77,-503.073,495.443,1653.52,-597.939,544.721,1633.23
13,0,-145.591,441.782,1088.45,-136.436,351.77,1060.12,-127.661,261.267,1031.28,-124.956,231.62,1019.93,,,,,,,,,,,,,-553.917,213.78,813.389,-521.863,263,829.089,-542.828,219.776,775.27,-511.531,267.347,791.044,-507.758,375.597,1641.12,-608.182,337.297,1615.84,-502.989,495.338,1653.5,-597.87,544.636,1633.21
14,0,-144.401,438.096,1086.95,-136.327,348.263,1057.73,-128.579,257.869,1028.32,-126.354,228.225,1016.75,,,,,,,,,,,,,-554.107,213.657,813.376,-522.044,262.793,829.128,-543.007,219.51,775.304,-511.69,267.189,791.03,-507.738,375.513,1641.12,-607.976,337.282,1615.77,-502.933,495.235,1653.49,-597.79,544.562,1633.21
15,0,-143.322,434.423,1085.65,-136.001,344.57,1055.61,-129.388,254.473,1025.29,-127.618,224.87,1014.14,,,,,,,,,,,,,-554.289,213.496,813.362,-522.213,262.64,829.132,-543.182,219.2,775.346,-511.804,266.973,791.044,-507.708,375.421,1641.13,-608.31,337.238,1615.76,-502.854,495.144,1653.47,-597.68,544.487,1633.22
16,0,-142.285,430.773,1084.51,-135.868,340.914,1053.95,-130.217,250.945,1023.18,-128.804,221.286,1011.94,,,,,,,,,,,,,-554.459,213.273,813.373,-522.49,261.712,829.382,-543.314,219.049,775.34,-511.869,266.753,791.056,-507.682,375.348,1641.11,-607.953,337.174,1615.77,-502.758,495.035,1653.48,-597.61,544.428,1633.23
17,0,-141.305,426.908,1083.71,-135.763,337.291,1052.64,-130.998,247.226,1021.6,-130.001,217.364,1010.28,,,,,,,,,,,,,-554.712,212.749,813.448,-522.569,261.446,829.382,-543.935,217.418,775.571,-511.968,266.393,791.078,-507.677,375.244,1641.1,-607.92,337.082,1615.74,-502.668,494.925,1653.46,-597.545,544.372,1633.26
18,0,-140.375,423.112,1083.05,-135.61,333.476,1051.68,-131.761,243.53,1020.41,-131.127,213.464,1009.04,,,,,,,,,,,,,-554.727,212.571,813.225,-522.655,261.159,829.391,-544.069,217.253,775.673,-512.028,265.8,791.292,-507.683,375.166,1641.06,-607.913,337.026,1615.76,-502.585,494.823,1653.43,-597.415,544.31,1633.24
19,0,-139.381,419.198,1082.56,-135.465,329.64,1050.97,-132.381,239.46,1019.63,-132.133,209.585,1008.25,,,,,,,,,,,,,-554.824,212.449,813.187,-522.69,260.91,829.377,-544.178,217.064,775.65,-512.117,265.589,791.282,-507.668,375.057,1641.04,-607.918,336.984,1615.82,-502.492,494.707,1653.42,-597.302,544.228,1633.21
20,0,-138.398,415.5,1082.07,-135.309,325.826,1050.56,-133.037,235.666,1019.13,-133.026,205.669,1007.86,,,,,,,,,,,,,-554.894,212.313,813.144,-522.76,260.634,829.423,-544.129,217.103,775.604,-512.193,265.412,791.256,-507.619,374.927,1641.05,-607.882,336.897,1615.75,-502.395,494.589,1653.39,-597.219,544.153,1633.2
21,0,-137.347,411.632,1081.41,-135.086,321.917,1050.24,-133.633,231.858,1019,-133.837,201.872,1007.77,,,,,,,,,,,,,-555.245,211.262,813.617,-522.8,260.383,829.445,-543.927,217.611,775.492,-512.253,265.157,791.259,-507.564,374.804,1641.03,-608.221,336.831,1615.8,-502.313,494.478,1653.36,-597.076,544.078,1633.17
22,0,-136.481,407.979,1081.33,-134.894,318.129,1050.16,-134.165,228.012,1019.01,-134.705,197.975,1007.9,,,,,,,,,,,,,-555.035,212.094,813.124,-522.867,260.009,829.517,-544.177,216.535,775.453,-512.318,264.893,791.21,-507.535,374.672,1641.01,-607.862,336.802,1615.77,-502.203,494.361,1653.33,-596.953,544.02,1633.15
23,0,-135.221,404.342,1080.68,-134.679,314.327,1050.08,-134.654,224.21,1019.15,-135.443,194.087,1008.16,,,,,,,,,,,,,-555.626,210.423,813.95,-522.911,259.62,829.582,-544.281,216.237,775.441,-512.354,264.582,791.216,-507.446,374.533,1641,-607.862,336.737,1615.77,-502.113,494.261,1653.29,-596.859,543.961,1633.13
24,0,-134.094,400.642,1080.18,-134.26,310.756,1049.98,-134.957,220.502,1019.23,-136.051,190.338,1008.32,,,,,,,,,,,,,-555.69,210.453,813.937,-522.912,259.344,829.492,-544.367,215.964,775.362,-512.38,264.293,791.171,-507.378,374.407,1640.98,-608.025,336.767,1615.66,-502.008,494.146,1653.26,-596.72,543.91,1633.12
25,0,-133.233,397.293,1080.23,-133.864,307.26,1049.86,-135.23,216.905,1019.18,-136.478,186.777,1008.34,,,,,,,,,,,,,-555.618,210.276,813.769,-522.901,259.037,829.496,-544.411,215.744,775.334,-512.364,263.997,791.226,-507.311,374.255,1640.96,-607.836,336.624,1615.76,-501.941,494.038,1653.22,-596.617,543.834,1633.08
26,0,-132.244,393.94,1080.04,-133.463,303.776,1049.67,-135.439,213.44,1019.09,-136.741,183.473,1008.15,,,,,,,,,,,,,-555.72,209.633,813.942,-522.906,258.815,829.414,-544.471,215.558,775.326,-512.374,263.672,791.297,-507.231,374.149,1640.93,-607.831,336.607,1615.74,-501.872,493.958,1653.2,-596.525,543.768,1633.06
27,0,-130.877,390.317,1079.36,-133.044,300.535,1049.44,-135.389,210.116,1018.6,-137.123,180.037,1007.75,,,,,,,,,,,,,-555.832,209.445,814.047,-522.95,258.607,829.357,-544.235,215.987,775.28,-512.372,263.287,791.324,-507.173,374.054,1640.87,-608.037,336.597,1615.65,-501.806,493.859,1653.16,-596.411,543.696,1633.03
28,0,-130.237,387.159,1079.7,-132.615,297.097,1049.26,-135.505,206.881,1018.08,-137.286,176.742,1007.16,,,,,,,,,,,,,-555.795,209.053,814.06,-522.952,258.41,829.309,-544.308,215.786,775.294,-512.43,263.004,791.301,-507.121,373.965,1640.83,-608.168,336.515,1615.73,-501.756,493.778,1653.13,-596.311,543.646,1632.99
29,0,-129.139,383.846,1079.43,-132.132,293.85,1048.92,-135.384,203.846,1017.41,-137.483,174.049,1006.46,,,,,,,,,,,,,-555.487,209.982,813.26,-522.983,258.158,829.29,-544.457,215.288,775.277,-512.457,262.717,791.307,-507.077,373.866,1640.8,-607.755,336.422,1615.63,-501.687,493.709,1653.1,-596.227,543.602,1632.97
30,0,-128.002,380.555,1079.11,-131.564,290.812,1048.39,-135.37,200.905,1016.74,-137.459,171.061,1005.53,,,,,,,,,,,,,-555.812,208.753,813.781,-523.038,257.958,829.298,-544.508,215.047,775.211,-512.479,262.494,791.252,-507.026,373.797,1640.74,-607.968,336.394,1615.7,-501.628,493.632,1653.08,-596.133,543.543,1632.95
31,0,-127.003,377.424,1078.98,-131.049,287.887,1047.88,-135.333,198.012,1015.92,-137.754,168.109,1004.65,,,,,,,,,,,,,-555.869,208.517,813.753,-523.08,257.715,829.273,-544.61,214.741,775.206,-512.519,262.213,791.225,-506.998,373.737,1640.7,-607.649,336.317,1615.56,-501.56,493.559,1653.06,-596.073,543.491,1632.94
32,0,-125.951,374.39,1078.73,-130.498,284.991,1047.28,-135.275,195.333,1015.25,-137.754,165.5,1003.63,,,,,,,,,,,,,-555.973,208.148,813.921,-523.152,257.529,829.249,-544.68,214.489,775.174,-512.559,261.965,791.181,-506.972,373.659,1640.66,-607.929,336.368,1615.48,-501.491,493.501,1653.03,-595.981,543.435,1632.91
33,0,-124.794,371.38,1078.1,-129.93,282.223,1046.57,-135.208,192.716,1014.25,-137.737,163.091,1002.36,,,,,,,,,,,,,-556,208.046,813.859,-523.205,257.326,829.237,-544.786,214.262,775.123,-512.623,261.729,791.125,-506.944,373.593,1640.62,-607.659,336.211,1615.57,-501.435,493.42,1653,-595.915,543.376,1632.89
34,0,-124.018,368.579,1078.16,-129.283,279.68,1045.52,-135.203,190.272,1012.99,-137.927,160.629,1000.89,,,,,,,,,,,,,-556.032,207.983,813.754,-523.268,257.098,829.235,-544.919,213.959,775.161,-512.685,261.45,791.117,-506.934,373.52,1640.59,-608.034,336.19,1615.51,-501.415,493.35,1652.97,-595.858,543.32,1632.88
35,0,-122.997,365.844,1077.72,-128.727,277.251,1044.51,-135.078,187.954,1011.56,-137.786,158.727,999.048,,,,,,,,,,,,,-555.814,208.768,813.167,-523.297,256.941,829.168,-545.042,213.63,775.137,-512.742,261.172,791.108,-506.919,373.478,1640.54,-607.87,336.185,1615.39,-501.353,493.269,1652.92,-595.803,543.286,1632.88
36,0,-122.134,363.111,1077.36,-128.174,274.895,1043.37,-135.021,185.792,1009.93,-137.858,156.494,997.062,,,,,,,,,,,,,-556.124,207.791,813.663,-523.352,256.765,829.158,-544.821,214.005,775.104,-512.801,260.981,791.093,-506.903,373.412,1640.5,-607.619,336.054,1615.53,-501.308,493.188,1652.88,-595.753,543.241,1632.87
37,0,-121.224,360.434,1076.89,-127.68,272.629,1042.37,-134.863,183.688,1008.13,-137.641,154.562,994.933,,,,,,,,,,,,,-555.974,208.515,813.056,-523.398,256.563,829.154,-545.159,213.378,775.107,-512.84,260.77,791.089,-506.896,373.339,1640.46,-607.564,336.036,1615.43,-501.26,493.101,1652.85,-595.703,543.167,1632.86
38,0,-120.365,357.841,1076.43,-127.116,270.502,1041.36,-134.624,181.713,1006.31,-137.459,152.653,992.832,,,,,,,,,,,,,-556.039,208.43,813.011,-523.469,256.401,829.135,-545.198,213.335,775.084,-512.933,260.532,791.084,-506.875,373.275,1640.42,-607.606,335.93,1615.45,-501.191,493.019,1652.83,-595.659,543.141,1632.87
39,0,-119.563,355.244,1076.13,-126.572,268.211,1040.26,-134.359,179.733,1004.65,-137.202,150.802,990.845,,,,,,,,,,,,,-556.156,208.307,812.934,-523.559,256.228,829.115,-545.286,213.19,775.05,-513.031,260.385,791.038,-506.87,373.218,1640.36,-607.576,335.907,1615.4,-501.102,492.86,1652.84,-595.606,543.063,1632.84
40,0,-118.568,352.599,1075.66,-125.981,265.8,1039.39,-134.033,177.658,1003.25,-136.854,148.946,989.061,,,,,,,,,,,,,-556.271,208.197,812.901,-523.682,256.089,829.097,-545.44,212.966,775.005,-513.099,260.274,791.006,-506.861,373.153,1640.31,-607.598,335.871,1615.39,-501.027,492.723,1652.86,-595.586,543.026,1632.84
41,0,-117.782,350.048,1075.47,-125.401,263.459,1038.68,-133.473,175.615,1001.84,-136.589,146.921,987.772,,,,,,,,,,,,,-556.398,208.109,812.866,-523.75,255.913,829.063,-545.528,212.875,774.947,-513.16,260.154,790.973,-506.843,373.083,1640.26,-607.921,335.789,1615.37,-500.933,492.578,1652.85,-595.539,542.978,1632.82
42,0,-117.025,347.654,1075.29,-124.926,260.821,1038.49,-133.282,173.38,1001.22,-136.158,144.984,986.818,,,,,,,,,,,,,-556.509,208.065,812.818,-523.857,255.848,829.064,-545.672,212.723,774.888,-513.268,260.069,790.894,-506.854,373.004,1640.23,-607.684,335.812,1615.12,-500.898,492.443,1652.91,-595.513,542.919,1632.8
43,0,-116.438,345.282,1075.24,-124.453,258.511,1038.22,-133.01,171.188,1000.64,-136.047,142.697,986.144,,,,,,,,,,,,,-556.605,208.053,812.788,-523.958,255.788,829.008,-545.795,212.595,774.889,-513.383,260.013,790.855,-506.844,372.929,1640.19,-608.052,335.763,1615.29,-500.816,492.298,1652.9,-595.495,542.886,1632.79
44,0,-115.875,342.888,1075.39,-124.07,256.215,1038.03,-132.689,169.149,1000.2,-135.835,140.684,985.749,,,,,,,,,,,,,-556.702,208.031,812.869,-524.048,255.714,829.012,-545.923,212.507,774.878,-513.466,259.943,790.851,-506.848,372.864,1640.15,-607.931,335.781,1615.2,-500.724,492.151,1652.94,-595.481,542.845,1632.79
45,0,-115.372,340.585,1075.56,-123.839,253.936,1038.19,-132.69,167.023,1000.14,-135.957,138.434,985.669,,,,,,,,,,,,,-556.786,207.989,812.879,-524.137,255.687,828.998,-546.029,212.471,774.855,-513.575,259.96,790.8,-506.861,372.811,1640.12,-607.659,335.631,1615.24,-500.862,492.305,1652.74,-595.478,542.798,1632.78
46,0,-114.972,338.283,1075.97,-123.697,251.761,1038.47,-132.766,164.928,1000.36,-136.029,136.457,985.811,,,,,,,,,,,,,-556.859,207.99,812.859,-524.235,255.722,828.976,-546.123,212.416,774.819,-513.66,259.973,790.735,-506.877,372.759,1640.11,-607.96,335.638,1615.11,-500.855,492.262,1652.73,-595.467,542.763,1632.78
47,0,-114.579,336.042,1076.57,-123.56,249.2,1039.15,-133.021,162.767,1001.04,-136.43,134.066,986.499,,,,,,,,,,,,,-556.955,208.002,812.865,-524.312,255.736,828.969,-546.212,212.412,774.829,-513.769,260.007,790.717,-506.899,372.72,1640.09,-607.695,335.53,1615.21,-500.877,492.207,1652.73,-595.483,542.727,1632.78
48,0,-114.332,333.853,1077.36,-123.546,246.935,1040.04,-133.292,160.589,1002.18,-136.708,131.911,987.688,,,,,,,,,,,,,-557,208.011,812.852,-524.385,255.778,828.935,-546.329,212.327,774.801,-513.839,260.029,790.738,-506.921,372.66,1640.09,-607.721,335.504,1615.18,-500.896,492.171,1652.71,-595.494,542.696,1632.78
49,0,-114.021,331.722,1078.31,-123.654,244.821,1041.31,-133.894,158.034,1004.01,-137.387,129.285,989.435,,,,,,,,,,,,,-557.055,208.039,812.841,-524.452,255.852,828.894,-546.325,212.542,774.802,-513.916,260.051,790.792,-506.955,372.612,1640.08,-608.057,335.477,1615.11,-500.92,492.113,1652.72,-595.496,542.662,1632.79
50,0,-113.851,329.583,1079.39,-123.78,242.572,1042.88,-134.435,155.554,1006.1,-138.024,126.796,991.727,,,,,,,,,,,,,-557.062,208.069,812.835,-524.493,255.907,828.939,-546.411,212.483,774.838,-513.951,260.155,790.856,-507.003,372.574,1640.07,-608.099,335.461,1615.21,-500.949,492.09,1652.72,-595.522,542.645,1632.8
51,0,-113.69,327.527,1080.69,-124.074,240.452,1044.69,-135.057,152.907,1008.52,-138.739,124.289,994.438,,,,,,,,,,,,,-557.095,208.105,812.847,-524.527,255.961,828.958,-546.562,212.229,774.835,-514.007,260.185,790.873,-507.05,372.518,1640.1,-608.204,335.496,1615.12,-500.992,492.057,1652.74,-595.557,542.619,1632.81
52,0,-113.585,325.457,1081.98,-124.343,238.155,1046.69,-135.715,150.422,1011.03,-139.592,121.485,997.268,,,,,,,,,,,,,-557.068,208.135,812.859,-524.552,256.071,828.972,-546.554,212.318,774.886,-514.034,260.296,790.897,-507.103,372.489,1640.1,-608.184,335.407,1615.11,-501.017,492.037,1652.74,-595.558,542.584,1632.81
53,0,-113.614,323.514,1083.3,-124.744,236.088,1048.62,-136.41,147.974,1013.42,-140.417,119.127,1000.17,,,,,,,,,,,,,-557.061,208.159,812.889,-524.56,256.116,828.971,-546.529,212.397,774.905,-514.06,260.369,790.917,-507.157,372.473,1640.11,-608.24,335.381,1615.15,-501.049,492.019,1652.76,-595.603,542.572,1632.82
54,0,-113.415,321.559,1084.16,-125.199,233.923,1050.43,-137.149,145.689,1015.67,-141.373,117.017,1002.65,,,,,,,,,,,,,-557.035,208.195,812.909,-524.556,256.171,829.002,-546.086,213.428,774.945,-514.093,260.477,790.95,-507.216,372.443,1640.13,-608.023,335.341,1615.2,-501.098,492.008,1652.78,-595.642,542.57,1632.84
55,0,-113.694,319.814,1085.4,-125.705,231.924,1052.01,-138.079,143.517,1017.71,-142.42,114.522,1004.87,,,,,,,,,,,,,-556.972,208.231,812.914,-524.525,256.249,829.03,-546.239,213.058,774.999,-514.096,260.565,790.952,-507.274,372.438,1640.16,-608.093,335.352,1615.22,-501.16,492.012,1652.79,-595.671,542.552,1632.83
56,0,-113.844,318.21,1086.3,-126.279,230.079,1053.29,-139.062,141.454,1019.22,-143.748,112.58,1006.77,,,,,,,,,,,,,-556.921,208.265,812.958,-524.51,256.298,829.062,-546.202,213.146,774.989,-514.08,260.657,790.984,-507.338,372.433,1640.19,-608.146,335.303,1615.21,-501.216,492.027,1652.82,-595.718,542.538,1632.84
57,0,-114.156,316.454,1087.1,-126.933,228.254,1054.25,-140.088,139.62,1020.44,-145.012,110.744,1008.23,,,,,,,,,,,,,-556.832,208.281,812.965,-524.462,256.334,829.084,-546.141,213.178,775.049,-514.053,260.744,791.001,-507.393,372.446,1640.21,-608.224,335.344,1615.27,-501.276,492.035,1652.84,-595.776,542.546,1632.85
58,0,-114.418,314.797,1087.73,-127.654,226.647,1054.98,-141.404,137.982,1021.95,-146.241,109.103,1009.15,,,,,,,,,,,,,-556.723,208.296,813,-524.377,256.379,829.096,-546.057,213.311,775.059,-514.021,260.813,791.002,-507.444,372.458,1640.25,-608.22,335.348,1615.21,-501.314,492.045,1652.88,-595.827,542.55,1632.86
59,0,-114.698,312.989,1088,-128.413,225.183,1055.38,-142.643,136.505,1022.4,-147.634,107.826,1009.69,,,,,,,,,,,,,-556.63,208.331,813.027,-524.295,256.428,829.128,-545.973,213.365,775.074,-514.001,260.878,791.028,-507.509,372.492,1640.28,-608.312,335.384,1615.31,-501.39,492.081,1652.91,-595.92,542.577,1632.89
60,0,-115.131,311.651,1088.39,-129.143,223.82,1055.47,-143.803,135.244,1022.4,-149.137,106.479,1009.78,,,,,,,,,,,,,-556.505,208.365,813.059,-524.156,256.488,829.169,-545.912,213.261,775.161,-513.946,260.919,791.057,-507.557,372.51,1640.32,-608.444,335.454,1615.15,-501.457,492.105,1652.94,-595.982,542.602,1632.89
61,0,-115.485,310.266,1088.3,-129.942,222.509,1055.2,-145.014,134.131,1021.96,-150.262,105.534,1009.17,,,,,,,,,,,,,-556.454,208.075,813.256,-524.056,256.546,829.194,-545.844,213.276,775.152,-513.868,260.976,791.063,-507.615,372.555,1640.34,-608.517,335.49,1615.21,-501.534,492.139,1652.95,-596.049,542.624,1632.9
62,0,-115.879,308.975,1087.94,-130.745,221.522,1054.54,-146.178,133.297,1020.52,-151.629,105.067,1008.32,,,,,,,,,,,,,-556.343,207.882,813.477,-523.892,256.596,829.265,-545.805,213.14,775.256,-513.806,261.069,791.089,-507.64,372.578,1640.4,-608.636,335.462,1615.35,-501.609,492.192,1652.99,-596.138,542.649,1632.91
63,0,-116.058,307.793,1087.09,-131.556,220.551,1053.59,-147.334,132.679,1018.97,-153.169,104.26,1006.83,,,,,,,,,,,,,-555.992,208.427,813.19,-523.76,256.61,829.321,-545.699,213.195,775.311,-513.715,261.086,791.155,-507.672,372.623,1640.44,-608.957,335.495,1615.38,-501.675,492.249,1653.02,-596.245,542.697,1632.92
64,0,-116.475,306.681,1086.28,-132.323,219.891,1052.13,-148.577,132.292,1017.03,-154.662,103.782,1004.72,,,,,,,,,,,,,-555.8,208.39,813.267,-523.604,256.613,829.37,-545.591,213.165,775.353,-513.646,261.118,791.179,-507.724,372.677,1640.46,-608.563,335.5,1615.41,-501.769,492.306,1653.04,-596.316,542.713,1632.9
65,0,-116.782,305.825,1085.27,-133.08,219.244,1050.44,-149.769,132.189,1014.77,-155.969,103.752,1002.11,,,,,,,,,,,,,-555.589,208.331,813.279,-523.463,256.604,829.405,-545.627,212.848,775.402,-513.538,261.128,791.197,-507.79,372.738,1640.48,-608.606,335.548,1615.47,-501.858,492.359,1653.06,-596.424,542.745,1632.9
66,0,-117.176,304.963,1084.13,-133.858,218.842,1048.5,-150.999,132.184,1012.05,-157.237,103.849,998.949,,,,,,,,,,,,,-555.669,207.451,813.802,-523.323,256.555,829.455,-545.058,213.778,775.532,-513.417,261.194,791.23,-507.865,372.824,1640.52,-609.004,335.59,1615.49,-501.97,492.425,1653.09,-596.54,542.776,1632.9
67,0,-117.726,304.251,1083.13,-134.574,218.572,1046.32,-152.108,132.415,1009.08,-158.191,104.22,995.34,,,,,,,,,,,,,-555.235,208.206,813.435,-523.179,256.537,829.532,-544.926,213.794,775.612,-513.315,261.2,791.285,-507.918,372.889,1640.55,-609.108,335.734,1615.52,-502.073,492.488,1653.12,-596.667,542.805,1632.9
68,0,-118.059,303.654,1081.73,-135.268,218.412,1044.05,-153.164,132.764,1005.88,-159.556,104.494,992.056,,,,,,,,,,,,,-555.057,208.116,813.534,-523.042,256.54,829.57,-544.854,213.24,775.921,-513.197,261.211,791.324,-507.952,372.943,1640.6,-608.72,335.653,1615.56,-502.152,492.56,1653.14,-596.753,542.843,1632.89
69,0,-118.414,303.122,1080.19,-135.971,218.304,1041.6,-154.26,133.219,1002.54,-160.682,105.136,988.305,,,,,,,,,,,,,-554.898,208.045,813.686,-522.899,256.497,829.594,-544.794,213.301,775.801,-513.081,261.306,791.263,-508.01,373.005,1640.65,-609.192,335.778,1615.59,-502.26,492.629,1653.16,-596.899,542.925,1632.93
70,0,-118.771,302.515,1078.4,-136.726,218.252,1039.08,-155.302,133.687,999.039,-161.671,106.066,984.301,,,,,,,,,,,,,-554.69,208.016,813.671,-522.746,256.447,829.613,-544.539,213.203,776.027,-512.944,261.291,791.327,-508.08,373.107,1640.68,-609.2,335.753,1615.63,-502.352,492.71,1653.18,-597.019,542.958,1632.91
71,0,-119.327,302.04,1076.96,-137.489,218.285,1036.49,-156.39,134.232,995.577,-163.02,106.556,980.811,,,,,,,,,,,,,-554.454,207.97,813.726,-522.599,256.408,829.622,-544.367,213.598,775.88,-512.832,261.302,791.41,-508.113,373.178,1640.73,-608.88,335.785,1615.76,-502.459,492.798,1653.22,-597.122,543.02,1632.94
